id,corr
597482888244925439,0.9263196480938415
-8804736012241496866,0.9673342538753297
-2784205553788283389,0.862672736730198
-4163667823969277427,0.919677241885201
3552812983800087189,0.9454201464541552
2706346246917668274,0.9448286989492457
4653730693664545715,0.9709772226304187
4247699626393374160,0.9898231534234754
6962670823213779451,0.9760959850177438
9215439092645698092,0.9938549065006997
-8600080249341020165,
-6402062372968658256,0.9845822489353869
-2245865642014600894,0.969753185065564
-8565901131316229741,0.9572421745953018
-4009282103120353591,0.9828457138806814
-795369910588989768,0.9933944954128437
-7953069587720831523,0.9137307305290753
8898624918093963190,1.0
2233841196351765158,0.9674856826159247
-6045502999376153192,0.9063401214583549
1349145957645931961,0.9189761847778114
-6417966771790123446,0.9643644379132988
7719857027067017307,0.9271442040270058
-4897276883879247528,0.9162127696727079
4696726114405039675,0
5509079039427758230,0.955921944881423
-2316650173778466960,0.8499082568807338
-1475701498144664345,0.9860346127121481
-1585390730585663097,0.9545128512742046
-7221336373676436275,0.9279262396856864
8995275844685777109,0.9900735294117651
5793451997011396719,0.9911606555713517
7645031637168148427,0.9139226558574699
-2882270841052454693,0.4644940655803661
-8830820756194144783,0.9742466526930357
670296187480398959,0.9717989131788757
5755672890062977607,0.6426197130963529
5738094460499895551,0.942652381828446
-7665066622706889405,0.9303919205520002
-2786001154506175276,0.9403136589024791
-2834453331876889227,
3795038485528464805,0.891035119397496
8935335957693757271,0.9288856304985335
974786333841645225,0.8252712671357594
6616912476194898827,0.9181634520658299
-2555683551298886738,0.9854849420148507
-8270110559399763842,0.8295338764035265
-2761395891262138389,0.9526605504587154
-6797735977740245512,0.9040629901458549
-1699013287606557786,0.996974853469465
2945834115296599315,0.8658784407906892
-6152671228003344803,0.9814713967709044
-4877500979111398944,0.9999999999999998
2180908486755018025,0.9757988277557194
-5808109178404451148,0.7349287300192184
-4812399888739059082,0.9673168053335797
3021061585797840209,0.9999999999999998
-5110171339682391983,0.9434366629874875
-1816240799142090061,0
-5962963588776939557,0.9999999999999998
5441411281255470421,0.9132990448199853
3009923076764060097,
4362475612973408490,0.9860668964413493
-8985282600825632800,0.8605997259570871
-8379159545296212228,0.9787255213060096
4869623695825197009,0.9254333708556718
-6287835628916867887,0.9816648991528797
-3379211820178878927,0.9745848283980023
5753468052583427636,0.44371572704258605
3714863082091290959,0
8880878446675817803,0.9451449553665187
-8692093041318212588,0.8026999145907089
1723648347726358078,0.9570799706529711
-6732858677617602930,0.9700810250541645
7386212011339146581,0.948272676888971
-26401044024280222,0.9414524004672641
3289087656202623707,0.8791997656842696
4460239715735327306,0.9536644361748657
-3662525776306974401,0.875773165482859
5626921590597766540,0.9667125212585308
-1119814472601981400,0.8468009560779912
-2328419811456471739,0.9506784650929551
-4882048206656182224,0.9810928341841558
3337615796841930253,0.9988915573619066
6641102817171004033,0.7733615984129588
5555636527546791159,0.9350696991929565
-3326304224100786071,0.9177605372153047
5899991556453426748,0.9125642909625276
7235646170239225566,0.8823013384432172
-8881193089847653146,0.8566184519348716
5550419275923682351,0.9365137614678897
-5378748579860251503,0.9209558823529413
-4384790432981809367,
-3346311704388045134,0.9674104632197074
-8978955744356268921,0.9583030447934759
-1510698651428021090,0.8793980783052384
3655266338260984902,0.841490951062563
4108072275610990353,
8220218936256154798,0.9373116561256761
-6250681429162438912,0.8517773658379759
5780054858486468208,0.9079329471824971
-9053478484375274406,0.9493019838354152
4919747171209411715,0.8125401079147249
2864275957596155312,0.9567516631988319
28255849811327939,0.9024225034459841
-7285582707213969170,0.954783091239598
1827422797737592316,0.9584558823529414
-6196626817879438880,0.9155100661219419
-2057444418581103529,0.8798535920911877
6720421112392653904,0.923326617367675
-9182183735938852042,0.9887832425365081
27800351459316986,0.8650718060603402
-3358237151640751403,0.9061117139938785
-3152230253008355728,0.9804135591686726
-735320942951364048,0.8043996665398437
-1478053122978754257,0.9482758620689654
-1886191442981300792,0.9580849347827894
-8433756488979188283,0.9959566090605192
-4269116369333243091,0.9394052886393289
-5254581315611212759,0.8525913534400869
3163643558857795540,0.9894545825753261
8407094926193803908,0.8912685653429522
-6881830147976483569,0.9241924264459803
-3303356727712180810,0.9573544494127768
-6584466910237419098,0.9930198383541513
-1013451500741008318,0.9237117183201907
2698229246111286471,0.9763344272840271
-5299742224160386347,0.9776228906823182
